,Unnamed: 0,Oración 1,Oración 2,Similitud
106,106,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","las afecciones que son transmitidas por el consumo de alimentos, los parásitos, toxinas químicas y las bacterias son más propensas de aparecer en alimentos cárnicos producidos comercialmente.",0.9546738862991332
107,107,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.",este estilo de vida ha ido en aumento y por consiguiente el consumo de estos alimentos y en general son accesibles.,0.9556356072425842
108,108,"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.","otra de las ventajas de este régimen alimenticio es la disminución del peso. en general, los veganos no tienen problemas de obesidad.",0.9561739563941956
109,109,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","así mismo, ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre tienen como objetivo mantener inactivas hasta ser ocupadas.",0.9570546746253968
110,110,"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.","a partir de nuestras emociones hasta nuestro sistema de protección inmunológica, la forma de vida de consumir vegetales nos adiciona una diversidad de mejoras en el bienestar corporal.",0.957711398601532
111,111,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.","asimismo, ayuda a mantener una piel saludable, ya que la vitamina c es importante en el cuidado de la piel.",0.9582970142364502
112,112,los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,"gracias a su dieta reducida en grasas, los veganos tienen un menor nivel de estrógenos que los no veganos.",0.9585273265838624
113,113,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.",la vitamina c tiene como resultado dermatológico una piel más sana. la atención de la piel es un punto a tomar en cuenta.,0.960505485534668
114,114,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,una nutrición sin alimentos de origen animal o productos cárnicos desempeña un gran papel para prevenir las causas de mortandad más comunes en el continente europeo.,0.9605754017829896
115,115,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","las parásitos, bacterias y toxinas químicas culpables de las enfermedades transmitidas por los alimentos se encuentran más comúnmente en las carnes comerciales.",0.9617876410484314
116,116,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.","otro factor a tomar en cuenta es el cuidado de la piel, debido a que la vitamina c provoca tener una piel más saludable.",0.963002860546112
117,117,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.","estos alimentos han aumentado en su consumo por los modos de vida que se han ido aprendiendo siendo fáciles de implementar, generalmente.",0.963140308856964
118,118,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.","la alimentación más frecuente para las personas consta de carne, frutas, verduras, raíces y en general cualquier cosa comestible que esté a nuestro alrededor.",0.9682599306106568
119,119,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","poseen más moléculas que se unen y regulan en la sangre a las hormonas sexuales, activándolas hasta que sea necesario.",0.971212923526764
0,0,"en el carrito, se transportan dos productos característicos: camotes (batatas o boniatos) y plátanos.","el puesto ambulante está cargado con camotes y plátanos, los dos platillos clásicos.",0.675978422164917
1,1,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,"este platillo es, sin duda alguna, un elemento de la cultura culinaria de méxico.",0.679140567779541
2,2,el carrito está fabricado primordialmente de acero; es prácticamente cilíndrico y se le han incorporado ruedas.,"los carritos tienen una forma sencilla, básicamente se trata de cilindros de acero con ruedas.",0.7339935898780823
3,3,"aunque en méxico se les conoce como camoteros, no son camotes lo único que vende: ofrece también plátanos machos y el nopal es horneado.","a quienes tienen su carrito de camotes se les llama camoteros, a pesar de que no solo ofrecen camotes, sino también plátanos machos y nopales horneados.",0.7603153586387634
4,4,"como el carrito mantiene el calor, el vapor que genera es empleado para silbar fuerte y distintivamente.",su sonido particular se genera por el vapor que resulta de la cocción del artefacto.,0.7679477334022522
5,5,"dentro, los frutos cocidos se mantienen calientes y, por consiguiente, listos para ser consumidos.","el interior del carrito mantiene caliente los frutos cocidos, listos para su consumo.",0.7685011029243469
6,6,"por su parte, el camote es un tubérculo cuyo cultivo estaba extendido por todo el continente antes de la conquista.","si hablamos del camote, este ya era bastante común en américa antes de la llegada de los europeos.",0.7713333964347839
7,7,el carrito está fabricado primordialmente de acero; es prácticamente cilíndrico y se le han incorporado ruedas.,"el vehículo es en su mayoría de metal, posee una forma cilíndrica a la cual se le agregan las ruedas que permiten su movimiento.",0.7737407684326172
8,8,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","una vez horneados, estos son cubiertos de crema de leche dulce, jalea de fruta o alguna salsa dulce.",0.7752006649971008
9,9,"aunque en méxico se les conoce como camoteros, no son camotes lo único que vende: ofrece también plátanos machos y el nopal es horneado.","si bien se les suele llamar camoteros, su venta no se limita a este producto: también se venden plátanos machos y nopal al horno.",0.7836122512817383
10,10,"aunque en méxico se les conoce como camoteros, no son camotes lo único que vende: ofrece también plátanos machos y el nopal es horneado.","aunque los mexicanos los conocen como camoteros, venden más que solo camotes, como plátanos machos y nopal horneado.",0.7926633954048157
11,11,"en el carrito, se transportan dos productos característicos: camotes (batatas o boniatos) y plátanos.",el carrito lleva dos productos particulares: camotes y plátanos.,0.7953758835792542
12,12,"hay que decir que ésta varía también en función de la velocidad con que es empujado el carrito, pues este horno rodante funciona alimentado por leña.","ya que la caldera de este artefacto opera quemando madera, la rapidez a la que avance también afecta la temperatura.",0.7959831357002258
13,13,el carrito está fabricado primordialmente de acero; es prácticamente cilíndrico y se le han incorporado ruedas.,el carrito de los camotes es cilíndrico y está hecho principalmente de hierro y carbono.,0.7962343692779541
14,14,"en el carrito, se transportan dos productos característicos: camotes (batatas o boniatos) y plátanos.",el carrito lleva dos productos específicos: camotes y plátanos.,0.7967772483825684
15,15,el carrito está fabricado primordialmente de acero; es prácticamente cilíndrico y se le han incorporado ruedas.,"el acero es el principal material involucrado en la fabricación del carrito, que tiene una forma cilíndrica y avanza sobre ruedas.",0.7984644770622253
16,16,"dentro, los frutos cocidos se mantienen calientes y, por consiguiente, listos para ser consumidos.","los productos están listos para su consumo en cualquier momento, pues permanecen calientes al interior del carrito.",0.8051309585571289
17,17,"en el carrito, se transportan dos productos característicos: camotes (batatas o boniatos) y plátanos.","propios de éste, el carrito transporta dos productos: camotes y plátanos.",0.807975709438324
18,18,"por su parte, el camote es un tubérculo cuyo cultivo estaba extendido por todo el continente antes de la conquista.","el camote, en contraposición, se cultivó en toda américa desde el periodo anterior a la conquista.",0.8137186765670776
