,Oración 1,Oración 2
1345,"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.","por su antigüedad y relevancia comercial, josé cuervo encabeza la lista de las casas tequileras más importantes del país."
1346,"existen 10 casas tequileras que se consideran las más importantes del país, tanto por su antigüedad e importancia en el mercado y dicha lista está encabezada por tequila josé cuervo.","“tequila” es un ejemplo de denominación de origen, es decir, una protección legal para productores de ciertos alimentos que se elaboran en regiones determinadas."
1347,la denominación de origen es una clasificación que se emplea para proteger legalmente a los productores de ciertos alimentos que se producen en una zona determinada.,en la elaboración del vino existe la tradición de utilizar únicamente uvas originarias de la zona donde éste se elabora.
1348,"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.","de manera similar, los productores de tequila que se acogen a la denominación de origen deben cumplir con los más altos estándares de calidad, así como mantener los usos tradicionales estipulados en la norma oficial del tequila."
1349,"una tradición particular se encuentra en la producción del vino, que en ciertas zonas se exige utilizar la uva originaria de la misma.","en ella se reúnen, desde el 16 de diciembre de 1993, todos los agentes productivos de tequila; además, desde junio de 1999 cuenta con un certificado que garantiza la fiabilidad de sus servicios."
1350,ella garantiza la confiabilidad de sus servicios debido a un certificado que se le otorgó el mes de junio de 1999.,"al inicio, el tequila se consideraba ideal para tomarse solo, pero con el tiempo ha surgido una cultura en torno a su empleo en la preparación de cocteles, algunos más conocidos que otros."
1351,"el auge comercial del tequila en tiempos modernos ocurrió a partir de 1992. aunque medio siglo antes, se promovió en la radio y, después, en la televisión.","en 1992 llegó el éxito comercial de este destilado, cincuenta años después de que fuera promovido en radio y televisión."
1352,el tequila es reconocida como la bebida más representativa de méxico.,el tequila se considera como la bebida más importante de méxico.
1353,esta bebida se ha ganado un lugar importante entre los símbolos de identidad nacional.,por lo que se le ha dado un espacio importante dentro de los símbolos de identidad nacional.
1354,"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.",el término tequila es de origen controlado y así se designa al destilado de agave elaborado en regiones específicas de méxico.
1355,el nombre tequila es un término de origen controlado y que designa el destilado de agave elaborado en regiones determinadas de méxico.,"su elaboración consiste en extraer azúcares de las piñas del agave y se separan de la fibra, para después elaborar la bebida a partir de sus componentes."
1356,"para su elaboración, primero se extraen azúcares contenidos en las piñas de agave y se separan de la fibra. después, se decide qué bebida se elaborará a partir de sus componentes.","aunque es diferente al mezcal y podría parecer que no tienen ninguna relación, gracias su elaboración, el tequila se considera como un tipo específico de mezcal."
1357,el tequila puede tener varios destinos como el envasado o ser enviado para la obtención de tequila reposado.,dependiendo del porcentaje de azúcar que vengan del agave al momento de la elaboración puede clasificarse como 100% agave o tequila.
1358,"de acuerdo al porcentaje de los azúcares provenientes del agave que se utilice en la elaboración, se puede clasificar como 100% agave o tequila.",el tequila puede ir a varios lugares como envasarse o ser enviado para obtener tequila reposado.
1359,el tequila joven resulta de la mezcla del tequila blanco con alguno de los demás.,"como por ejemplo, el llamado “tequila joven” es el resultado de mezclar tequila blanco con algún otro."
1360,"la reserva no es propiamente una clasificación normada, aunque el distintivo se destina para designar la calidad suprema de cada casa productora.","la reserva no es una clasificación normada, pero este distintivo se designa para nombrar la calidad suprema de cada casa productora."
1361,"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.",la clasificación de denominación de origen es empleada para proteger de manera legal a los productores de algunos alimentos que se hacen en una zona determinada.
1362,la denominación de origen es una clasificación que se emplea para proteger legalmente a los productores de ciertos alimentos que se producen en una zona determinada.,existen algunos productores de otras zonas que quisieran aprovechar el prestigio que han creado los productos originales.
1363,hay varios productores de otras zonas que quisieran aprovechar el buen nombre que han creado los productores originales.,los productores que poseen la denominación de origen tienen el compromiso de mantener la calidad de su producto en un estándar de excelencia y con usos tradicionales.
1364,"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.",una de las tradiciones más particulares es la producción del vino ya que en algunas zonas se exige incluso utilizar la uva originaria de la misma.
1365,"una tradición particular se encuentra en la producción del vino, que en ciertas zonas se exige utilizar la uva originaria de la misma.",el consejo regulador del tequila es una organización que se dedica a verificar que la norma oficial del tequila se cumpla y se promueva su calidad y prestigio por la excelencia.
1366,el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,"no tiene fines de lucro, es privada y tiene personalidad jurídica propia con alcance nacional e internacional."
1367,se trata de una institución interprofesional donde se reúnen desde el 16 de diciembre de 1993 todos los agentes productivos ligados a la elaboración del tequila.,esta es una institución interprofesional que se reúnen desde el 16 de diciembre del 93 todos los productores ligados a la elaboración del tequila.
