,Oración 1,Oración 2
562,"quizá la forma de comercio sea más particular de las ciudades, incluyendo la ciudad de méxico, pero los productos son procedentes de áreas agrícolas del interior de la república.","a pesar de que a los vendedores que ofrecen este rico postre se les conoce como camoteros, también ofrecen plátano macho e incluso nopales horneados."
563,"aunque en méxico se les conoce como camoteros, no son camotes lo único que vende: ofrece también plátanos machos y el nopal es horneado.","la tradición de los camotes es sin duda mestiza, ya que los plátanos, originalmente asiáticos, fueron introducidos en las canarias antes de llegar a la américa continental."
564,"se trata de una tradición gastronómica mestiza, pues los plátanos son de origen asiático, originalmente introducido en las islas canarias que llegó a la américa continental.","por otro lado, el cultivo del camote estaba extendido por todo el continente desde tiempos anteriores a la conquista."
565,"por su parte, el camote es un tubérculo cuyo cultivo estaba extendido por todo el continente antes de la conquista.","a pesar de que este negocio es muy común en las urbes como la ciudad de méxico, sus productos provienen de las zonas rurales al interior de la república."
566,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","los camoteros citadinos por lo general ofrecen camotes de piel púrpura y pulpa blanca, aunque también existe una variedad amarilla."
567,plátanos y camotes se cuecen en ese artefacto rodante en un tiempo que oscila entre los treinta y los sesenta minutos dependiendo de la temperatura que alcance la caldera.,"los plátanos y los camotes se cuecen en un horno de leña al interior del carrito en un tiempo estimado entre treinta y sesenta minutos, dependiendo de la temperatura que alcance la caldera."
568,"hay que decir que ésta varía también en función de la velocidad con que es empujado el carrito, pues este horno rodante funciona alimentado por leña.",cabe mencionar que la temperatura del horno depende a su vez de la velocidad a la que empuje el camotero.
569,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","para alcanzar una temperatura adecuada y una cocción perfecta, los cajones se cubren con una cama de cáscara de plátano, de este modo los productos se mantienen húmedos."
570,las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,el vapor que genera el horno se utiliza para producir el característico silbido que los distingue.
571,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,"si bien se les suele llamar camoteros, su venta no se limita a este producto: también se vende plátano macho, como se mencionó antes, y nopal al horno."
572,"aunque en méxico se les conoce como camoteros, no son camotes lo único que vende: ofrece también plátanos machos y el nopal es horneado.","podríamos decir que los platillos que se sirven y degustan de esta manera forman parte de la comida típica de méxico, una costumbre resultante de la colonia."
573,"por su parte, el camote es un tubérculo cuyo cultivo estaba extendido por todo el continente antes de la conquista.","si hablamos del camote, este ya era bastante común en américa antes de la llegada de los europeos."
574,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","los camoteros suelen vender una variedad blanca, pero también existen los amarillentos."
575,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","ambos platillos, una vez horneados, son cubiertos de crema de leche dulce, jalea de fruta o alguna salsa dulce."
576,"hay que decir que ésta varía también en función de la velocidad con que es empujado el carrito, pues este horno rodante funciona alimentado por leña.","para tenerse en condiciones óptimas, los contenedores del artefacto deben recubrirse con una capa de piel de plátano."
577,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","ya que la caldera de este artefacto opera quemando madera, la rapidez a la que avance también afecta la temperatura."
578,"en realidad, se trata de pequeños vehículos metálicos y de tracción humana cuyo peso puede llegar hasta los 300 kilogramos.","esto para ayudar a mover estos artefactos móviles de metal y tamaño reducido, hechos para ser empujados, que pueden alcanzar los 300 kilos."
579,"dentro, los frutos cocidos se mantienen calientes y, por consiguiente, listos para ser consumidos.","los productos cocinados se mantienen calientes dentro del carrito, listos para ser consumidos."
580,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.",los camoteros ofrecen frutos de piel purpura y pulpa blanca o amarilla.
581,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","los alimentos salen del horno y se sirven al consumidor cubiertos de leche condensada, mermelada, o chocolate."
582,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.",los cajones del carrito deben cubrirse con una cama de cascaras de plátano para mantener la humedad y temperatura que aseguren la cocción.
583,el carrito está fabricado primordialmente de acero; es prácticamente cilíndrico y se le han incorporado ruedas.,el carrito de camotes es de forma cilíndrica con ruedas y está fabricado de acero.
584,"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.","el carrito tiene una superficie ubicada en su parte alta, sirve para poner los aderezos, alcanzar las monedas y preparar sus productos."
585,el vendedor ambulante empuja el carrito de los camotes para trasladarse entre las calles de la ciudad y comercializar su producto.,el camotero empuja el carrito de los camotes para trasladarse entre las calles de la ciudad y vender sus productos.
586,"como el carrito mantiene el calor, el vapor que genera es empleado para silbar fuerte y distintivamente.",el vapor producido por el calor al interior del vehículo es empleado para emitir su característico silbido.
587,"a pesar de las dificultades y la disminución de las ventas con el tiempo, los camoteros son un dulce oficio que se resiste a extinguirse.",algo atrayente de comerlos es que el distintivo sonido se escucha principalmente a las primeras horas de la noche.
